feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Cupriavidus.campinensis	condition	DM2	-0.790913348326465	0.230106013324364	192	185	0.00072212738220717	0.00272983579910603
Burkholderia.glumae	condition	DM2	0.972083514874335	0.283075703835956	192	45	0.000730118618350318	0.0027477231931666
Paracoccus.aminovorans	condition	DM2	-1.33699853587655	0.392687950416112	192	165	0.000808155664296697	0.00302788988889829
Roseomonas.gilardii	condition	DM2	-0.7443209261512	0.22067698548637	192	30	0.000901358142180238	0.00336214563653956
Ruegeria.sp..TM1040	condition	DM2	-0.946840654448342	0.281713359090155	192	179	0.000938766483642463	0.00348625614850483
Shigella.sonnei	condition	DM2	0.687045741116985	0.205055205781799	192	25	0.000973492750181392	0.00358364361747997
Phaeobacter.gallaeciensis	condition	DM2	-0.571683332867583	0.170625636401648	192	31	0.000973012184905837	0.00358364361747997
Azospirillum.oryzae	condition	DM2	-0.961495198950942	0.287255306733015	192	184	0.000984092025512843	0.00360691120655359
Pseudomonas.fluorescens	condition	DM2	1.07996671099122	0.324963214388563	192	78	0.00106707736008369	0.0038941394569288
Acetobacter.estunensis	condition	DM2	0.539314226021891	0.162523825254104	192	30	0.00108516546902755	0.00394307969995787
Azospirillum.ramasamyi	condition	DM2	-0.883393095279326	0.266775240955491	192	184	0.00111112328915056	0.0040200726727636
Rhizobium.pseudoryzae	condition	DM2	-1.02783551658025	0.311206740891917	192	172	0.0011439643591317	0.00408627946927127
Rhizobium.rhizoryzae	condition	DM2	-1.14066259870699	0.345286701851657	192	158	0.0011411868979781	0.00408627946927127
Pseudomonas.mendocina	condition	DM2	-0.573595701802771	0.173578639758326	192	21	0.00113709425008198	0.00408627946927127
Sphingomonas.paucimobilis	condition	DM2	-0.976030316028968	0.295954564722273	192	50	0.00116275528445559	0.00413587639154457
Kocuria.flava	condition	DM2	-0.506420714227675	0.154053354271348	192	21	0.00120493946235504	0.00426791582674494
Oecophyllibacter.saccharovorans	condition	DM2	-0.998911597467853	0.304197856243803	192	185	0.00121938526491028	0.00430101162476724
Comamonas.aquatica	condition	DM2	0.900387614968074	0.274649912093168	192	36	0.00124189167061477	0.00436214449303437
Mesorhizobium.amorphae	condition	DM2	-0.819880071237436	0.250309354251929	192	46	0.00125405606653033	0.00438659445678452
Zymomonas.mobilis	condition	DM2	0.924639861699502	0.282677143448848	192	123	0.00127259308517167	0.00443304120165173
Sinorhizobium.sp..BG8	condition	DM2	-1.23799588784206	0.379017354643621	192	153	0.00129277003519969	0.00448479481347052
Citrobacter.sp..CRE.46	condition	DM2	0.818046499945922	0.254442019483917	192	54	0.00153268271499103	0.00527183601337384
Ideonella.dechloratans	condition	DM2	-1.00274552003755	0.311994762218364	192	180	0.00153840054482795	0.00527183601337384
Amycolatopsis.sp..TNS106	condition	DM2	-0.354538390747167	0.110278910857392	192	31	0.00153338244276752	0.00527183601337384
Cupriavidus.pinatubonensis	condition	DM2	-0.994295703690268	0.309693404259746	192	64	0.001556646369477	0.00531276473469276
Bosea.sp..Tri.49	condition	DM2	-1.14869382783271	0.358560864780745	192	98	0.00159216349782823	0.00541207188979514
Glutamicibacter.protophormiae	condition	DM2	1.32563556505651	0.414023752347116	192	55	0.00160139672688581	0.00542159614764956
Cereibacter.azotoformans	condition	DM2	-1.34476825916635	0.421575738126029	192	143	0.00166526792930362	0.00557071771588473
Paraburkholderia.phytofirmans	condition	DM2	-0.905090020427646	0.283729179769459	192	37	0.00166463785241519	0.00557071771588473
Methylibium.petroleiphilum	condition	DM2	-1.35408945973082	0.424246769586515	192	117	0.00165498377450281	0.00557071771588473
Deinococcus.deserti	condition	DM2	-1.01471982661981	0.320530318598866	192	178	0.00180248172915122	0.00600589761926671
Levilactobacillus.brevis	condition	DM2	-1.57181618371573	0.499671589039512	192	76	0.00192360254594722	0.00638423994580122
Leisingera.aquaemixtae	condition	DM2	-1.41913481363907	0.451528927293644	192	126	0.0019408252516079	0.00641613994943316
Acaryochloris.marina	condition	DM2	-0.830602787555331	0.264567732943334	192	41	0.00196282870276598	0.00646353357981142
Rhodococcus.opacus	condition	DM2	-1.1639702593041	0.371199604412757	192	158	0.00198695987063664	0.00651753763014274
Cupriavidus.taiwanensis	condition	DM2	-0.59833175532633	0.191224522103561	192	191	0.00203114715388058	0.006636655235354
Cellulosimicrobium.cellulans	condition	DM2	-0.625171918022779	0.200167015566581	192	28	0.00206860742299543	0.006732957751294
Streptomyces.sp..W1SF4	condition	DM2	-1.293502103037	0.414829692910523	192	123	0.00210297493781137	0.00679343835223471
Paracoccus.marcusii	condition	DM2	0.902432107456818	0.289417681559919	192	43	0.00210330653610114	0.00679343835223471
Pseudomonas.sp..CIP.10	condition	DM2	-1.05142136689716	0.338737859561356	192	56	0.00220145640089946	0.00708331200747421
Legionella.pneumophila	condition	DM2	0.596560801830658	0.192877992231685	192	32	0.00228051207881866	0.00730977826024385
Acidovorax.antarcticus	condition	DM2	-1.28354496378827	0.415229661099836	192	136	0.00229356762422644	0.00732377843645034
Deinococcus.sp..KNUC1210	condition	DM2	-1.30355999536446	0.422212111239812	192	131	0.00232102526092202	0.0073834879054991
Bifidobacterium.breve	condition	DM2	-1.76868512485788	0.574499863522111	192	72	0.00238790040391251	0.00756766932518138
Bacteroides.thetaiotaomicron	condition	DM2	1.60744606214431	0.523516884409431	192	181	0.00245035974982879	0.00773652909777403
Pediococcus.pentosaceus	condition	DM2	-0.761438134152988	0.249689400160676	192	30	0.0026190536675807	0.00823829194690496
Paracoccus.sp..MA	condition	DM2	1.2158344150444	0.400406336443521	192	117	0.00272955279634254	0.00855395170006231
Shewanella.baltica	condition	DM2	-0.677804717533519	0.22355798471012	192	189	0.00276945898379928	0.00864686638275109
Rhizobium.laguerreae	condition	DM2	1.01258564157457	0.334524424429662	192	106	0.00281311454632984	0.00868665041229326
Streptosporangium.roseum	condition	DM2	-0.594102411836392	0.196217823871532	192	46	0.00280713534347868	0.00868665041229326
Kocuria.turfanensis	condition	DM2	-1.04589487272342	0.345351334049989	192	67	0.00280021924120056	0.00868665041229326
Novosphingobium.sp..THN1	condition	DM2	-0.857943097858089	0.28358327654449	192	48	0.00282923442690221	0.00870454241561519
Mycoplasmopsis.canis	condition	DM2	1.34678036036776	0.447454307471933	192	75	0.00296836071647679	0.00909937485087249
Erwinia.persicina	condition	DM2	0.478231020704264	0.159847414260153	192	24	0.00314194154238411	0.00958200801315078
Leuconostoc.citreum	condition	DM2	-0.68736878987269	0.229807101868691	192	35	0.00314853644085737	0.00958200801315078
Ruegeria.sp..THAF33	condition	DM2	-0.862922429104659	0.288819877848983	192	64	0.00318285700923142	0.00965161316108665
Novosphingobium.pentaromativorans	condition	DM2	-1.30731282846191	0.438988018264664	192	130	0.00327941274479626	0.00990876323965323
Klebsiella.aerogenes	condition	DM2	1.230237436701	0.414195144806416	192	139	0.00336031121737406	0.010045185660448
Piscirickettsia.salmonis	condition	DM2	-1.08905036784379	0.366423988274722	192	139	0.00334028160298955	0.010045185660448
Sphingobium.yanoikuyae	condition	DM2	-1.31581224341821	0.44288811877071	192	80	0.00335363989689056	0.010045185660448
Rhizobium.indicum	condition	DM2	-1.16676290697047	0.393151792811692	192	111	0.00338703630109925	0.010089298946384
Methylomagnum.ishizawai	condition	DM2	-0.539796962939837	0.182139153276173	192	189	0.00342916095622885	0.0101788122750032
Alteromonas.mediterranea	condition	DM2	-1.12942739947213	0.381464204924949	192	83	0.00346172941909327	0.0102394312291075
Hymenobacter.sp..PAMC.26554	condition	DM2	-0.826081967290044	0.279979710313047	192	37	0.00357172388597449	0.0105278434820857
Rhizobium.sp..TAL182	condition	DM2	-0.651796657060058	0.222167756033998	192	30	0.00376068907770311	0.0110462052003614
Microvirga.ossetica	condition	DM2	-0.903323597123521	0.308097577041731	192	171	0.00378324201826865	0.0110738646576405
Rhizobium.etli	condition	DM2	-0.593224178301848	0.202477587209409	192	189	0.00380701123414624	0.0111048805203643
Agrobacterium.vitis	condition	DM2	-0.807774559105691	0.275994881574817	192	179	0.00384292309637516	0.011170979897394
Vescimonas.coprocola	condition	DM2	-1.51483890360086	0.518647258302433	192	129	0.00391469901943352	0.0113405198398023
Variovorax.sp..PDNC026	condition	DM2	-0.908874479586089	0.312735375671509	192	175	0.00409303774059183	0.0118165438880785
Komagataeibacter.saccharivorans	condition	DM2	-0.94520034029083	0.326406389850969	192	44	0.00422553402997619	0.0121574238473376
Pseudomonas.sp..Leaf58	condition	DM2	-1.38084253872502	0.478636231559167	192	126	0.00436737798706054	0.0125227879016736
Latilactobacillus.sakei	condition	DM2	-0.791746405571557	0.27495957926976	192	50	0.00444015886022758	0.0126883183700741
Mitsuaria.sp..7	condition	DM2	-0.720024694756613	0.250950161353567	192	191	0.00458209238725718	0.0130496752785737
Rhodococcus.jostii	condition	DM2	-0.814967994468807	0.284365564938606	192	41	0.00462696684093066	0.0131331079020355
Phyllobacterium.sp..T1018	condition	DM2	-1.12031859806603	0.391747902041657	192	125	0.00471370096358417	0.013334395678864
Salmonella.sp.	condition	DM2	0.626230366097049	0.220029701794818	192	35	0.00491243907654203	0.0138501208746653
Rhodococcus.sp..WAY2	condition	DM2	-1.00117588242382	0.353642628816945	192	29	0.00513924029515694	0.014441265229391
Sphingobium.xenophagum	condition	DM2	-1.09744719334025	0.388746074419611	192	141	0.00526375390503185	0.0147420084449895
Ketogulonicigenium.vulgare	condition	DM2	-1.0450215261358	0.371916563990529	192	171	0.00547564432597084	0.0152603057678505
Sagittula.sp..P11	condition	DM2	-0.872995215615623	0.310748695590433	192	69	0.00548502093435196	0.0152603057678505
Rhizobium.oryzihabitans	condition	DM2	-0.498678919999676	0.178759742379547	192	20	0.00581399074677735	0.0161223493405701
Scandinavium.goeteborgense	condition	DM2	0.512447987112689	0.186267416740522	192	27	0.0065134363612047	0.0180027109917887
Xanthomonas.campestris	condition	DM2	-0.708107373416579	0.257607904039791	192	32	0.00656044758756543	0.0180733899226067
Citrobacter.amalonaticus	condition	DM2	0.882856560101144	0.322881176440439	192	44	0.00684324124503666	0.0187908755596425
Legionella.fallonii	condition	DM2	0.645341951731343	0.236110676217092	192	32	0.00686546817600225	0.0187908755596425
Enterococcus.durans	condition	DM2	-0.750878273114029	0.275699421825446	192	22	0.00706072950457236	0.0192627669008236
Deinococcus.geothermalis	condition	DM2	-1.28957625925091	0.475034564993979	192	163	0.00724518084076245	0.019702217576654
Ruegeria.sp..SCSIO.43209	condition	DM2	-0.724173478243617	0.267295118659371	192	39	0.00736053118524184	0.0199515362995462
Streptomyces.sp..NA02950	condition	DM2	-0.487404469590298	0.180565590608012	192	31	0.00757472107386566	0.0204663136707332
Pantoea.ananatis	condition	DM2	0.949338814851013	0.352414325805282	192	124	0.00769621882149392	0.020662141613119
Natrinema.sp..SYSU.A.869	condition	DM2	-0.353836052551423	0.131301823574952	192	21	0.00767651089899068	0.020662141613119
Polymorphobacter.sp..PAMC.29334	condition	DM2	-0.44304296653879	0.164720483723595	192	21	0.00779023408435022	0.0208481502638325
Pseudoalteromonas.sp..THAF3	condition	DM2	-0.829443296593846	0.308535249155851	192	161	0.00781909096516434	0.0208591572266884
Rhizobium.sp..007	condition	DM2	-1.11399379636846	0.415366243387127	192	140	0.00796392184722947	0.0211785051016228
Sinorhizobium.americanum	condition	DM2	-0.700752262972647	0.262328353539004	192	181	0.00821201057985169	0.0217071144299355
Fischerella.sp..NIES.4106	condition	DM2	-1.01998917168829	0.381848757014185	192	141	0.00821419869887239	0.0217071144299355
Rhizobium.sp..C104	condition	DM2	-1.03671276988325	0.390093046920797	192	91	0.00854135598004197	0.0225011346599231
Edwardsiella.tarda	condition	DM2	0.561145564609197	0.211932595400019	192	24	0.00878350770061645	0.0230669688212451
Sphingobium.fuliginis	condition	DM2	0.55455151921833	0.20962761194828	192	37	0.00884767430171514	0.0231633212308878
Streptomyces.fungicidicus	condition	DM2	-1.15637803135022	0.437832448295298	192	154	0.00895058188799212	0.0233601874042643
Burkholderia.sp..LAS2	condition	DM2	-0.775461724520496	0.29446476968923	192	53	0.00915019916792436	0.0238074626498773
Azospirillum.humicireducens	condition	DM2	-0.78617672277488	0.300665342302774	192	178	0.00964582109557014	0.0250197759494327
Enterobacter.roggenkampii	condition	DM2	1.0413046938333	0.398969327463709	192	114	0.00977645055971877	0.0251678138080976
Enterobacter.cancerogenus	condition	DM2	0.962517506903171	0.368677417188591	192	62	0.0097565206092304	0.0251678138080976
Brucella.pituitosa	condition	DM2	-0.735497540146504	0.281864059738302	192	55	0.00979245899057652	0.0251678138080976
Cupriavidus.pauculus	condition	DM2	-0.78698858504058	0.301799491016184	192	68	0.00984388746200109	0.0252230915819663
Streptococcus.infantis	condition	DM2	-0.432022663130498	0.165973137160816	192	22	0.00997201445913528	0.0254739642092456
Rahnella.victoriana	condition	DM2	-0.50945383048177	0.197785414944657	192	188	0.0107608137264265	0.0274059394905666
Arthrobacter.sp..FW306.05.C	condition	DM2	-0.989110286903775	0.38420690274637	192	109	0.0108034190159082	0.0274315729831646
Synechococcus.elongatus	condition	DM2	-0.524618699268711	0.204302793434853	192	32	0.0110074134891921	0.0278656143284953
Leuconostoc.pseudomesenteroides	condition	DM2	-0.814649524042555	0.317851697010892	192	27	0.0111521390741616	0.028078013139578
Hoeflea.sp..IMCC20628	condition	DM2	-0.583367048580891	0.227618372017396	192	45	0.0111579293022048	0.028078013139578
Mycoplasmopsis.gallopavonis	condition	DM2	-1.07145031067975	0.42024351582247	192	146	0.0115742301448453	0.0290389167026923
Pseudovibrio.sp..FO.BEG1	condition	DM2	0.537838909259196	0.21117657108083	192	36	0.0116628901939515	0.0291652873546404
Paracoccus.sp..H4.D09	condition	DM2	-1.05711491413193	0.415222178982102	192	119	0.0116937925573766	0.0291652873546404
Pantoea.cypripedii	condition	DM2	-0.587475264948097	0.231082575814671	192	186	0.0118111129212361	0.029370997618295
Nostoc.sp..C052	condition	DM2	-0.477090020874814	0.188037067419618	192	20	0.0119775158556129	0.0296971937243578
Streptomyces.sp..ADI95.16	condition	DM2	-0.680280420101469	0.269730648109296	192	61	0.0124876202059171	0.0308711549372086
Anaerococcus.prevotii	condition	DM2	-0.985516820832506	0.391458421480516	192	150	0.0126435997519427	0.0311653643008413
Rhodococcus.sp..2G	condition	DM2	-0.298645851641886	0.118754870160585	192	25	0.0127391192916582	0.0313092640316846
Enterocloster.bolteae	condition	DM2	1.35721583386541	0.540678014562296	192	149	0.0129009164356851	0.0316147458002401
Raoultella.ornithinolytica	condition	DM2	1.02752642426846	0.40996882661925	192	108	0.0130377621930431	0.0318574884890878
Peteryoungia.desertarenae	condition	DM2	-0.658968707571976	0.264437443408184	192	50	0.0135604949951701	0.033039009482452
Caballeronia.sp..M1242	condition	DM2	-0.673051588649325	0.271495397795677	192	181	0.0140444232938623	0.0341194490971929
Streptomyces.sp..SYP.A7193	condition	DM2	-0.95638290987855	0.386086183805688	192	75	0.0141183990066352	0.0341256811748159
Mycobacterium.ulcerans	condition	DM2	-0.534197777197741	0.215674687249071	192	24	0.0141279510439036	0.0341256811748159
Ensifer.mexicanus	condition	DM2	-0.670282654453066	0.270757184446576	192	184	0.0141771329368865	0.0341466373308438
Klebsiella.africana	condition	DM2	0.659593849366606	0.266730167159423	192	34	0.014281152025138	0.0342017362420208
Pontibacter.actiniarum	condition	DM2	-0.673366310608314	0.272265812116388	192	39	0.0142751763235498	0.0342017362420208
Cereibacter.sphaeroides	condition	DM2	-0.956135681167449	0.387739827891007	192	150	0.0145529986000722	0.0347540448154699
Citrobacter.sp..RHBSTW.00986	condition	DM2	0.807697845480059	0.32847147477776	192	42	0.0148290961726683	0.0353133561399982
Haladaptatus.sp..PSR8	condition	DM2	-0.817378260801398	0.333007628618582	192	97	0.0150072099421518	0.0356368393837577
Roseomonas.sp..FDAARGOS_362	condition	DM2	-0.788937742989607	0.323108460000374	192	104	0.0155333887751202	0.0367483213660593
Paracoccus.kondratievae	condition	DM2	-0.72268248484782	0.29605527258305	192	177	0.0155624563792208	0.0367483213660593
Cronobacter.universalis	condition	DM2	-0.935068659322797	0.384289737791685	192	75	0.0158904176284357	0.0374179387172384
Rhizobium.sp..ACO.34A	condition	DM2	-0.764338005576532	0.315329024160004	192	168	0.0162916520314087	0.0382558848536978
Sphingosinicella.sp..BN140058	condition	DM2	-0.570371881450056	0.236120281130215	192	28	0.0166586158897323	0.0390089255417897
Deinococcus.sp..AJ005	condition	DM2	-0.841826948464126	0.348863282464583	192	90	0.016769389107467	0.0391595429850269
Niveispirillum.cyanobacteriorum	condition	DM2	-0.793390314491527	0.329395595226194	192	168	0.0169679819250405	0.0393419008485605
Sulfitobacter.alexandrii	condition	DM2	-1.11933908250437	0.464416930878648	192	137	0.0168971192815729	0.0393419008485605
Xanthomonas.citri	condition	DM2	0.799032805784639	0.331797798562585	192	34	0.0169874874363891	0.0393419008485605
Deinococcus.radiophilus	condition	DM2	-0.696696838716786	0.289964345928077	192	41	0.0172429248450387	0.0398240702585414
Klebsiella.grimontii	condition	DM2	0.88275755157268	0.367884191517709	192	87	0.0173818780212024	0.0399470065399687
Acetobacter.persici	condition	DM2	-0.773355909733677	0.322319861363328	192	143	0.0173909269278393	0.0399470065399687
Rhizobium.gallicum	condition	DM2	-0.74457043759602	0.310661775481788	192	183	0.0175119437959902	0.0401156755978798
Mesorhizobium.sp..INR15	condition	DM2	-0.700354069501727	0.293466666057947	192	58	0.0179921939377221	0.0411041178577228
Citrobacter.portucalensis	condition	DM2	1.00359463644058	0.421893452897776	192	109	0.018360928257537	0.041833141948929
Enterobacter.sp..18A13	condition	DM2	0.465224402243356	0.196098940274306	192	20	0.0186770963302361	0.042438793009135
Glaciihabitans.sp..INWT7	condition	DM2	-0.399783852652218	0.168629205309707	192	20	0.0187511814272427	0.042492596621413
Enterobacter.cloacae.complex.sp..ECL404	condition	DM2	0.84618790603983	0.35710057823582	192	60	0.0188093189273312	0.0425100693183384
Bosea.sp..RAC05	condition	DM2	-0.907049361117531	0.383281464278166	192	131	0.0189614839417967	0.042621140283187
Bifidobacterium.longum	condition	DM2	-0.543855435062591	0.229904048506278	192	192	0.0190101408617774	0.042621140283187
Sphingomonas.sanguinis	condition	DM2	-0.792566763405698	0.334844394495384	192	74	0.018939904876862	0.042621140283187
Skermanella.mucosa	condition	DM2	-0.862092991893055	0.365133503336934	192	64	0.0192424324733697	0.0429071672756508
Hydrogenophaga.sp..PBL.H3	condition	DM2	-0.832390869305249	0.352845996060038	192	62	0.0193413090922269	0.0429071672756508
Leuconostoc.mesenteroides	condition	DM2	-0.414442777698003	0.175501806014358	192	26	0.0192185680360988	0.0429071672756508
Rhodococcus.pyridinivorans	condition	DM2	-0.73602017663051	0.311939167049154	192	50	0.0193145223707731	0.0429071672756508
Paenibacillus.cellulositrophicus	condition	DM2	0.832771423704694	0.355388714921741	192	112	0.0201498890503902	0.0445836127807845
Aureimonas.sp..AU20	condition	DM2	-0.653880379708538	0.280206772855431	192	170	0.0206654527833512	0.0456046510376049
Cedecea.neteri	condition	DM2	0.612107886132003	0.262867262712398	192	41	0.0209371301507012	0.0460835527860082
Rahnella.sp..ERMR1.05	condition	DM2	0.692961860192691	0.297860279530778	192	151	0.021048230040551	0.0462074425108972
Xanthomonas.vasicola	condition	DM2	-0.715808948154396	0.30860040380552	192	63	0.0214290826002954	0.0469213419014261
Pseudorhizobium.banfieldiae	condition	DM2	-0.455046196308904	0.196573988742228	192	35	0.0216877751349878	0.0473647524321107
Rhizobium.rosettiformans	condition	DM2	-0.925199586578311	0.400093898172941	192	81	0.021824240304678	0.0475396242295698
Weissella.soli	condition	DM2	-0.627340634879008	0.272577523537655	192	50	0.0224480184423228	0.0487723699661806
Priestia.aryabhattai	condition	DM2	-1.0886042535966	0.473975153111088	192	99	0.0227249660050628	0.0492471628335936
Arthrobacter.crystallopoietes	condition	DM2	-1.09487267146995	0.478062607165388	192	128	0.0231064214332834	0.0498203824484724
Raoultella.sp..XY.1	condition	DM2	0.69195459426237	0.302136208022494	192	45	0.0231076744215335	0.0498203824484724
Azotobacter.salinestris	condition	DM2	0.392778625660471	0.172026436965889	192	23	0.0235228424641615	0.0503293304499698
Croceicoccus.marinus	condition	DM2	-0.798157165373305	0.349507521224806	192	57	0.0235003569646392	0.0503293304499698
Paraburkholderia.sp..PGU19	condition	DM2	-0.533758370616174	0.233763588612388	192	187	0.0235178813004479	0.0503293304499698
Azospirillum.lipoferum	condition	DM2	-0.655301880792891	0.287302244050386	192	182	0.0236651902901817	0.0505057099104385
Enterobacter.sp..JBIWA005	condition	DM2	0.520710044672494	0.228779619214193	192	39	0.0239597968575864	0.0510053251286498
Deinococcus.psychrotolerans	condition	DM2	-0.728317978577977	0.32124735948214	192	78	0.0245116594625997	0.0520486874734799
Haematobacter.massiliensis	condition	DM2	-0.605030314866492	0.267296683541525	192	167	0.0247358344349349	0.0523927347453521
Rhizobium.sp..IE4771	condition	DM2	0.41708290792442	0.184549919611512	192	27	0.0249559547037164	0.0526862331973052
Lacticaseibacillus.rhamnosus	condition	DM2	0.467606622047966	0.20701900501169	192	28	0.0250348598429795	0.0526862331973052
Komagataeibacter.xylinus	condition	DM2	-0.55628277483796	0.246314753938464	192	44	0.0250618974046493	0.0526862331973052
Sphingobium.herbicidovorans	condition	DM2	-0.658017542853853	0.292425725035914	192	73	0.0255825022356517	0.0535137701852465
Pseudooceanicola.algae	condition	DM2	-0.930037462738591	0.413246525967396	192	53	0.0255593072098312	0.0535137701852465
Mesorhizobium.sp..131.3.5	condition	DM2	-0.921174605640536	0.4103911779675	192	68	0.0259460325084118	0.0541398648628493
Lelliottia.amnigena	condition	DM2	0.80373064180282	0.359629950228609	192	143	0.0265901912177415	0.0551968706259069
Vibrio.anguillarum	condition	DM2	0.756964013462811	0.338838280839604	192	61	0.0266490229475019	0.0551968706259069
Burkholderia.sp..JP2.270	condition	DM2	-0.884437576077231	0.39583677297747	192	50	0.0266255152208159	0.0551968706259069
Sphingomonas.panacis	condition	DM2	-0.723855494119448	0.325312238178881	192	76	0.0272502937663381	0.056303915796625
Streptomyces.sp..RLB1.9	condition	DM2	-0.45494621967037	0.204561001523969	192	36	0.0273253713680228	0.0563209977096412
Sphingobium.sp..TKS	condition	DM2	-0.482644754214328	0.217389927640744	192	40	0.0275906624970284	0.0567290938658413
Rhizobium.sp..NZLR1	condition	DM2	-1.0035448689638	0.452846649295816	192	88	0.0278749303120811	0.0571741271364584
Duncaniella.dubosii	condition	DM2	-0.759944320340248	0.343974933807144	192	176	0.0283487593022402	0.0580048643004575
Methylobacterium.currus	condition	DM2	-0.749761957515105	0.340120906606238	192	71	0.0286972474986178	0.0585757376303506
Klebsiella.pneumoniae	condition	DM2	0.67792212725076	0.309804541865241	192	192	0.0298753306615576	0.0608331008398383
Polaromonas.naphthalenivorans	condition	DM2	-0.889318496387185	0.407212277558138	192	73	0.0301932800710636	0.0613323737347147
Staphylococcus.capitis	condition	DM2	-0.463804238507163	0.213713240319933	192	20	0.0312313284745179	0.0632884853461985
Klebsiella.michiganensis	condition	DM2	0.755973908873738	0.35025681424285	192	136	0.0321557917592429	0.0650055934125701
Paraburkholderia.pallida	condition	DM2	0.402203637346635	0.186756024306069	192	24	0.0325289133391805	0.065602569246242
Sodalis.praecaptivus	condition	DM2	0.537425441979285	0.249943955560581	192	57	0.0328044446716115	0.0657529962718967
Novosphingobium.sp..ES2.1	condition	DM2	-0.746542924383096	0.347195003804443	192	68	0.0328022438600198	0.0657529962718967
Burkholderia.sp..PAMC.26561	condition	DM2	-0.889904801012562	0.413949478952034	192	90	0.0328374987312794	0.0657529962718967
Thioclava.nitratireducens	condition	DM2	-0.494369501080822	0.230163345936059	192	41	0.0329875083451062	0.0658968472391576
Corynebacterium.atypicum	condition	DM2	-0.336284427158008	0.156858988479189	192	28	0.0333147213849702	0.0663931681501887
Phocaeicola.salanitronis	condition	DM2	1.16727643739002	0.546924675452699	192	122	0.0341038131974495	0.0678054587864385
Haladaptatus.sp..PSR5	condition	DM2	-0.318382242182301	0.150148171449205	192	28	0.035271707146884	0.0699624685289958
Acetobacter.pasteurianus	condition	DM2	-0.760021271915112	0.35922552515295	192	99	0.035671119124895	0.0704711329256926
Bacteroides.salyersiae	condition	DM2	1.10687198206828	0.523234650687307	192	139	0.0356953425376877	0.0704711329256926
Halarchaeum.sp..CBA1220	condition	DM2	-0.429460742287726	0.204341945924856	192	48	0.0368997995375412	0.0726788107713721
Enterobacter.sp..JBIWA003	condition	DM2	0.646034171941002	0.308236934069053	192	50	0.0374154810720768	0.0735227285402348
Sulfitobacter.sp..THAF37	condition	DM2	-0.906747454558674	0.434214053646133	192	100	0.0381081723353609	0.0747097425086262
Neorhizobium.sp..NCHU2750	condition	DM2	-0.645140976661602	0.309232579517874	192	173	0.0382924792600235	0.0748968909888626
Phenylobacterium.zucineum	condition	DM2	-0.729896269128559	0.351586956961645	192	171	0.0392399548562461	0.0765724119069803
Prevotella.copri	condition	DM2	-0.710894606607705	0.343767592355623	192	192	0.039999331596716	0.0778739873811353
Pantoea.agglomerans	condition	DM2	-0.406163557860245	0.196520716471614	192	192	0.0401121616380317	0.0779137148867759
Leisingera.methylohalidivorans	condition	DM2	-0.684402166177649	0.333091802513523	192	71	0.0412790035193668	0.079995861992704
Pseudoalteromonas.sp..CF6.2	condition	DM2	0.705561050870709	0.344850407488413	192	71	0.0421350279263901	0.0812810721783681
Vibrio.sp..THAF190c	condition	DM2	-0.521099603415957	0.254603784728115	192	180	0.0420638528236672	0.0812810721783681
Flammeovirga.kamogawensis	condition	DM2	-0.380223227019128	0.185952115887528	192	191	0.0422613475960874	0.081338621058223
Arcobacter.cloacae	condition	DM2	-0.441454062262316	0.216272928141221	192	33	0.0426148093086631	0.0818320825676607
Ensifer.sojae	condition	DM2	-0.608216491106673	0.298621753238096	192	160	0.0430630021044218	0.0823159946271239
Salinigranum.rubrum	condition	DM2	-0.395905937640942	0.194320488537631	192	23	0.0429988623392805	0.0823159946271239
Pseudomonas.sp..DR48	condition	DM2	-0.372363799384992	0.182898688571802	192	26	0.0431597504450638	0.0823159946271239
Mesorhizobium.loti	condition	DM2	-0.625348444915455	0.307338720294979	192	67	0.0432684627721196	0.0823370521826113
Rhizobium.sp..CIAT894	condition	DM2	-0.761155704909798	0.374580397970625	192	81	0.0435453360411819	0.0826402694165813
Dinoroseobacter.shibae	condition	DM2	-0.602053172363515	0.296397046264638	192	41	0.0436238670111254	0.0826402694165813
Methylocella.tundrae	condition	DM2	0.643883655589377	0.317987736111672	192	104	0.0442803476346627	0.0836958140269521
Plesiomonas.shigelloides	condition	DM2	-0.421336727222622	0.208354263728119	192	191	0.0445569491646666	0.0840302195655793
Mycobacterium.branderi	condition	DM2	-0.365465477301402	0.181134553413046	192	41	0.0450417483833468	0.0847548970695566
Enterococcus.hirae	condition	DM2	-0.797576363832558	0.39909447799666	192	166	0.0470980655963577	0.0884268803958342
Pseudomonas.luteola	condition	DM2	-0.592260049239355	0.29691331189106	192	75	0.0475068958297346	0.0889962515210361
Aminobacter.sp..MSH1	condition	DM2	-0.842213286207994	0.423001084576246	192	99	0.0479092213669548	0.0895509392734876
Vibrio.alginolyticus	condition	DM2	0.582174024129674	0.292573329515898	192	51	0.0480459560013223	0.0896078338697229
Vibrio.aquimaris	condition	DM2	0.416088779515752	0.209293398275258	192	41	0.0482470061766776	0.0897841638122278
Paracoccus.aminophilus	condition	DM2	-0.633957649689003	0.319173063067032	192	174	0.0484436460019187	0.0899515277084085
Klebsiella.sp..PL.2018	condition	DM2	0.556775910660536	0.280559882145887	192	53	0.0486377782020877	0.0901135099436482
Paracoccus.zhejiangensis	condition	DM2	-0.788296954439234	0.397636334707434	192	72	0.0488694223842646	0.0903441295393313
